Well_Name,Depth,GR,RESD,RESS,RHOB,NEUTRON,Vshale,PHIE,Sw,PERM
Well-01,2326.5,88.0625,6.4379,8.3651,2.5461,0.3119,0.8032,0.0102,1,0
Well-01,2327,93.1875,6.3426,8.4956,2.5877,0.2992,0.8129,0.0004,1,0
Well-01,2327.5,88.75,6.3765,8.5927,2.5549,0.2969,0.7643,0.0115,1,0
Well-01,2328,87.8125,6.4801,8.8059,2.5306,0.2947,0.6756,0.0461,1,0
Well-01,2328.5,86.9375,6.3714,8.9914,2.5368,0.2925,0.6862,0.0463,1,0
Well-01,2329,88.5,6.2775,9.0689,2.5431,0.2966,0.7248,0.0415,1,0
Well-01,2329.5,89.875,6.3152,9.0976,2.5488,0.2986,0.7516,0.0296,1,0
Well-01,2330,86,6.2591,9.0068,2.5399,0.2888,0.68,0.0532,1,0
Well-01,2330.5,83.875,6.0814,8.7741,2.5423,0.2911,0.698,0.0345,1,0
Well-01,2331,87.25,5.9994,8.2644,2.5221,0.3134,0.7323,0.0374,1,0
Well-01,2331.5,92.9375,5.9818,7.8495,2.5015,0.3389,0.7823,0.0192,1,0
Well-01,2332,99.25,5.7827,7.2797,2.4551,0.3529,0.6963,0.0637,1,0
Well-01,2332.5,97.75,5.6649,6.9421,2.4583,0.3579,0.7307,0.0504,1,0
Well-01,2333,96.3125,5.5482,6.5059,2.4774,0.3538,0.7732,0.0503,1,0
Well-01,2333.5,93.6875,5.3048,6.3261,2.4766,0.3636,0.8181,0.0336,1,0
Well-01,2334,96.0625,5.1507,6.1536,2.5107,0.3606,0.9069,0.0164,1,0
Well-01,2334.5,94.75,5.0691,6.1001,2.5242,0.3568,0.915,0.0058,1,0
Well-01,2335,100.875,4.9197,6.0187,2.5006,0.3519,0.8397,0.0391,1,0
Well-01,2335.5,97.9375,4.8334,5.9574,2.4884,0.3527,0.8036,0.0465,1,0
Well-01,2336,99.25,4.788,5.9822,2.4654,0.3572,0.7502,0.0736,1,0
Well-01,2336.5,97.8125,4.6361,5.8363,2.4877,0.3649,0.8604,0.0373,1,0
Well-01,2337,102.125,4.5819,5.8417,2.509,0.3736,0.9377,0.0188,1,0
Well-01,2337.5,106.875,4.6467,5.7232,2.5025,0.3725,0.9358,0.0182,1,0
Well-01,2338,106,4.6437,5.8073,2.5092,0.3675,0.9307,0.0164,1,0
Well-01,2338.5,99.3125,4.6299,5.766,2.5156,0.3623,0.8993,0.0256,1,0
Well-01,2339,99.375,4.7306,5.8984,2.5156,0.3524,0.8719,0.0298,1,0
Well-01,2339.5,97.625,4.8699,5.9721,2.5156,0.3425,0.8448,0.0363,1,0
Well-01,2340,97.25,5.0073,6.1849,2.5137,0.3425,0.8384,0.0358,1,0
Well-01,2340.5,96.4375,5.1388,6.3772,2.5118,0.3425,0.8322,0.0312,1,0
Well-01,2341,96.8125,5.3109,6.5586,2.5126,0.3442,0.843,0.0255,1,0
Well-01,2341.5,101.625,5.5332,6.7796,2.5136,0.3461,0.8545,0.0158,1,0
Well-01,2342,95.8125,5.8011,7.0364,2.5215,0.3464,0.8701,0.0097,1,0
Well-01,2342.5,96.375,5.9721,7.3151,2.5302,0.3466,0.8616,0.0001,1,0
Well-01,2343,94.25,6.1594,7.5929,2.5315,0.3447,0.8697,0.0001,1,0
Well-01,2343.5,96.375,6.4258,7.9825,2.5289,0.3416,0.8674,0.0001,1,0
Well-01,2344,91.625,6.6447,8.4186,2.5422,0.3383,0.8176,0.0001,1,0
Well-01,2344.5,87.875,6.7856,8.8182,2.5328,0.3323,0.7674,0.0142,1,0
Well-01,2345,86.75,6.9177,9.3012,2.5361,0.31,0.7618,0.0126,1,0
Well-01,2345.5,88.625,7.2192,9.6626,2.5444,0.3102,0.784,0.0018,1,0
Well-01,2346,87.875,7.4884,9.9675,2.5549,0.3205,0.7931,0.0001,1,0
Well-01,2346.5,81.8125,7.7403,10.1894,2.5599,0.3191,0.7477,0.0088,1,0
Well-01,2347,80.375,7.8406,10.4697,2.5621,0.3111,0.7227,0.0155,1,0
Well-01,2347.5,75,8.0184,10.5926,2.553,0.3017,0.7087,0.0213,1,0
Well-01,2348,78.375,8.2023,10.7039,2.5504,0.2967,0.7189,0.0208,1,0
Well-01,2348.5,79.625,8.3395,10.7586,2.5484,0.2922,0.7113,0.0319,1,0
Well-01,2349,85.3125,8.3836,10.7953,2.5535,0.2864,0.6985,0.0431,1,0
Well-01,2349.5,87.375,8.328,10.5819,2.5504,0.2851,0.6983,0.0439,1,0
Well-01,2350,86.4375,8.3172,10.3905,2.5513,0.2863,0.7064,0.0379,1,0
Well-01,2350.5,88.625,8.4412,10.2124,2.5585,0.2915,0.7448,0.0188,1,0
Well-01,2351,92.375,8.6186,10.1992,2.5562,0.2967,0.7675,0.0029,1,0
Well-01,2351.5,93.0625,8.7249,10.2756,2.5593,0.3198,0.8374,0.0001,1,0
Well-01,2352,91.8125,8.7756,10.5361,2.5681,0.3656,0.794,0.0001,1,0
Well-01,2352.5,85.3125,8.8149,10.9412,2.574,0.4035,0.8098,0.0011,1,0
Well-01,2353,80.875,8.9097,11.4364,2.5761,0.4225,0.8773,0.0001,1,0
Well-01,2353.5,76.0625,9.0501,11.8438,2.5657,0.4277,0.8779,0.0001,1,0
Well-01,2354,78.125,9.1495,12.0471,2.5609,0.4425,0.9177,0.0001,1,0
Well-01,2354.5,78.375,8.9701,12.0793,2.5528,0.4609,0.96,0.0001,1,0
Well-01,2355,80.125,8.6276,11.7338,2.5418,0.4662,0.9579,0.0044,1,0
Well-01,2355.5,78.875,8.0492,11.0137,2.5268,0.4516,0.89,0.0196,1,0
Well-01,2356,85.625,7.3703,10.0149,2.5244,0.4404,0.8527,0.0247,1,0
Well-01,2356.5,86.8125,6.6853,8.8977,2.5239,0.4426,0.8582,0.0244,1,0
Well-01,2357,88.9375,6.1774,7.9865,2.5139,0.4422,0.841,0.0318,1,0
Well-01,2357.5,89.5,5.7414,7.0981,2.4967,0.4297,0.772,0.0485,1,0
Well-01,2358,96.375,5.5694,6.6793,2.4872,0.4219,0.7302,0.0581,1,0
Well-01,2358.5,94.9375,5.5737,6.3888,2.4384,0.4068,0.5993,0.099,1,0
Well-01,2359,98.875,5.6277,6.5819,2.4089,0.3985,0.5227,0.1235,1,0
Well-01,2359.5,99.1875,5.7239,6.7724,2.434,0.401,0.5721,0.1042,1,0
Well-01,2360,111.8125,5.7892,7.4286,2.4667,0.4162,0.6774,0.075,1,0
Well-01,2360.5,114.8125,5.9422,8.0128,2.4192,0.4348,0.6634,0.1038,1,0
Well-01,2361,113.0625,6.3254,8.8305,2.3828,0.4757,0.7272,0.1186,1,0
Well-01,2361.5,109.3125,6.739,9.2684,2.4233,0.487,0.827,0.0854,1,0
Well-01,2362,105.3125,7.1588,9.6655,2.4688,0.4668,0.8409,0.0578,1,0
Well-01,2362.5,111,7.4377,9.9455,2.4654,0.443,0.7643,0.0513,1,0
Well-01,2363,113.625,7.4584,10.1305,2.3292,0.4599,0.8854,0.0166,1,0
Well-01,2363.5,113.9375,7.5655,10.4593,2.169,0.4895,0.8795,0.0283,1,0
Well-01,2364,112.875,8.37,10.8361,2.0921,0.5135,0.8656,0.0341,1,0
Well-01,2364.5,107.5625,9.5191,11.8794,2.1171,0.5124,0.8509,0.0368,1,0
Well-01,2365,109.8125,10.4577,13.3113,2.1732,0.5019,0.8811,0.0327,1,0
Well-01,2365.5,113.6875,12.1343,15.6687,2.2794,0.4734,0.9161,0.0001,1,0
Well-01,2366,117.25,14.2346,19.6571,2.383,0.4385,1,0.0474,1,0
Well-01,2366.5,112.0625,16.3973,26.8169,2.4512,0.4008,1,0.0474,1,0
Well-01,2367,100.9375,21.7186,38.5747,2.4955,0.3559,0.846,0.0524,1,0
Well-01,2367.5,86.5,29.3515,57.0332,2.5235,0.3135,0.7511,0.0409,1,0
Well-01,2368,71.5625,38.0895,87.0589,2.5425,0.2777,0.6143,0.0425,0.8676,0
Well-01,2368.5,68,49.0931,116.6358,2.5649,0.2528,0.5526,0.0352,1,0
Well-01,2369,76.5,59.9818,114.9381,2.5756,0.2483,0.6003,0.021,1,0
Well-01,2369.5,89.4375,52.4531,101.2989,2.5913,0.2494,0.6895,0.0002,1,0
Well-01,2370,90.25,41.1513,79.002,2.5957,0.2359,0.7251,0.0001,1,0
Well-01,2370.5,92.125,34.0854,65.0164,2.5843,0.2266,0.7099,0.0001,1,0
Well-01,2371,98.375,30.1002,52.6592,2.5703,0.2588,0.7306,0.0047,1,0
Well-01,2371.5,108.4375,28.5569,45.6562,2.5701,0.3081,0.815,0.0103,1,0
Well-01,2372,110.25,25.7387,39.6398,2.5607,0.3427,0.8781,0.018,1,0
Well-01,2372.5,108.375,22.8522,36.5229,2.5315,0.3377,0.8671,0.0281,1,0
Well-01,2373,105,22.0409,34.4138,2.543,0.3335,0.8237,0.0286,1,0
Well-01,2373.5,103.1875,22.3967,34.4513,2.5695,0.3508,0.8214,0.0367,1,0
Well-01,2374,106.1875,23.5268,35.1413,2.5884,0.3675,0.8751,0.0327,1,0
Well-01,2374.5,104.125,24.3479,37.745,2.5806,0.3507,0.8745,0.0222,1,0
Well-01,2375,98.75,25.1941,41.5155,2.5779,0.3035,0.7283,0.0236,1,0
Well-01,2375.5,86.0625,26.6436,46.258,2.5814,0.2702,0.6734,0.0153,1,0
Well-01,2376,82.1875,28.6431,51.8807,2.5841,0.2828,0.5499,0.0528,1,0
Well-01,2376.5,91.3125,31.4601,56.7259,2.5907,0.314,0.6837,0.0411,1,0
Well-01,2377,105.6875,35.064,60.7637,2.5879,0.3464,0.8512,0.0235,1,0
Well-01,2377.5,112.875,39.8382,62.3224,2.5863,0.3457,0.9117,0.0081,1,0
Well-01,2378,108.375,44.1958,67.8081,2.5764,0.3244,0.936,0.0001,1,0
Well-01,2378.5,106.8125,44.7646,72.4759,2.5643,0.3107,0.9575,0.0001,1,0
Well-01,2379,109.4375,48.167,81.8688,2.5449,0.3213,0.9726,0.0023,1,0
Well-01,2379.5,112.125,56.5025,96.3544,2.5329,0.3258,0.986,0.0073,1,0
Well-01,2380,100.0625,64.7116,123.4753,2.533,0.2947,0.9512,0.0022,1,0
Well-01,2380.5,86.9375,72.4982,158.8781,2.5357,0.2462,0.6662,0.0224,1,0
Well-01,2381,77.125,77.8691,204.0373,2.53,0.2341,0.5631,0.0378,0.9057,0
Well-01,2381.5,78.5625,88.0163,249.0928,2.545,0.2374,0.5633,0.038,0.7451,0
Well-01,2382,81.875,106.3248,313.3428,2.5502,0.2476,0.6336,0.0288,0.9672,0
Well-01,2382.5,87.4375,115.0115,405.9761,2.5508,0.2545,0.6844,0.0222,1,0
Well-01,2383,93.6875,113.3223,433.8591,2.5433,0.2675,0.6953,0.0304,0.8196,0
Well-01,2383.5,105.0625,127.2203,439.9016,2.5323,0.2796,0.82,0.0126,1,0
Well-01,2384,104.3125,152.9124,519.489,2.5273,0.2841,0.8385,0.0124,1,0
Well-01,2384.5,108.5625,150.9998,609.7476,2.5215,0.2963,0.8369,0.0225,0.8734,0
Well-01,2385,107.75,139.0408,907.6116,2.4897,0.3029,0.8418,0.031,0.5957,0
Well-01,2385.5,104.9375,135.3372,814.0437,2.4805,0.3035,0.8337,0.0346,0.5109,0
Well-01,2386,103.375,180.3101,882.2594,2.4773,0.2922,0.7436,0.0462,0.3778,0
Well-01,2386.5,103.0625,173.3555,1518.5005,2.4857,0.2805,0.6969,0.0468,0.3812,0
Well-01,2387,111.1875,144.7743,1632.0867,2.5054,0.2817,0.7839,0.0262,0.7224,0
Well-01,2387.5,112.5,149.4806,774.1398,2.5125,0.2861,0.8354,0.0167,1,0
Well-01,2388,114.125,183.2157,962.9535,2.5056,0.2931,0.8619,0.017,1,0
Well-01,2388.5,115.25,184.6156,1136.1458,2.4848,0.2992,0.8206,0.0339,0.6077,0
Well-01,2389,115.8125,173.9797,907.6116,2.4664,0.2984,0.7418,0.0532,0.3747,0
Well-01,2389.5,123.0625,177.3322,835.5791,2.4651,0.3044,0.779,0.0493,0.3911,0
Well-01,2390,132.875,212.8697,993.235,2.4568,0.3248,0.892,0.0411,0.4096,0
Well-01,2390.5,138.5,233.4229,1518.5,2.4312,0.3452,0.9376,0.0499,0.2646,0
Well-01,2391,127.3125,210.3229,1684.3064,2.4123,0.3444,0.8562,0.0692,0.1645,0
Well-01,2391.5,115,203.8915,1595.1917,2.4172,0.3338,0.7995,0.0727,0.1387,0
Well-01,2392,100.8125,221.146,907.6117,2.437,0.3236,0.8016,0.0621,0.1529,0
Well-01,2392.5,98.375,123.8723,439.9017,2.4462,0.2984,0.6643,0.072,0.1669,0
Well-01,2393,99.375,64.8865,158.8781,2.462,0.2466,0.3775,0.0954,0.1578,0
Well-01,2393.5,105.5625,40.5744,73.1473,2.5139,0.1908,0.2226,0.0843,0.2688,0
Well-01,2394,98.9375,30.1146,42.694,2.6028,0.1643,0.2903,0.0292,1,0
Well-01,2394.5,87.25,23.7038,28.8764,2.6708,0.197,0.454,0.0001,1,0
Well-01,2395,72.375,19.7858,22.2775,2.6326,0.2601,0.556,0.0105,1,0.0001
Well-01,2395.5,74.3125,17.541,18.9951,2.5879,0.3023,0.6034,0.0362,1,0.0106
Well-01,2396,76.375,16.7229,17.8164,2.5687,0.294,0.557,0.048,1,0.1929
Well-01,2396.5,72.0625,15.495,18.1857,2.5584,0.2667,0.4749,0.0548,1,0.4337
Well-01,2397,58.5312,14.1749,19.9678,2.5527,0.2523,0.4312,0.0585,1,0.6475
Well-01,2397.5,51.5625,13.7021,21.9829,2.5547,0.265,0.3901,0.0707,0.8236,2.0619
Well-01,2398,61.0625,13.9252,23.5393,2.5719,0.2972,0.5085,0.0568,0.7581,0.5387
Well-01,2398.5,75.6875,14.2542,23.645,2.6083,0.3331,0.6616,0.0316,0.8941,0.006
Well-01,2399,87.3125,14.0018,22.0135,2.633,0.3644,0.7615,0.0232,0.9785,0.0017
Well-01,2399.5,96.5,13.7764,19.8923,2.6283,0.3837,0.8483,0.0139,1,0.0002
Well-01,2400,100.6875,13.8648,17.9992,2.6027,0.3683,0.7999,0.0251,1,0.0023
Well-01,2400.5,96.625,14.5828,17.177,2.5898,0.3305,0.6807,0.0343,1,0.0085
Well-01,2401,83.1875,15.2742,17.5394,2.5818,0.2955,0.5785,0.0401,1,0.0647
Well-01,2401.5,66.125,16.4812,19.3086,2.5659,0.2689,0.49,0.0374,1,0.0121
Well-01,2402,50.4688,18.467,22.4836,2.5385,0.244,0.3913,0.0572,0.9317,0.5658
Well-01,2402.5,40.8438,21.2966,28.2817,2.5269,0.2134,0.2968,0.0685,0.7311,1.6957
Well-01,2403,37.2812,23.9744,36.9934,2.5466,0.1811,0.2548,0.0568,0.6816,0.5432
Well-01,2403.5,42.25,27.1978,45.9886,2.5835,0.1601,0.2554,0.0352,0.7561,0.0094
Well-01,2404,43.4688,31.2122,51.3744,2.6152,0.1589,0.2942,0.0155,0.9751,0.0003
Well-01,2404.5,44.5938,37.7429,49.2899,2.6091,0.1764,0.2851,0.0283,0.6636,0.0038
Well-01,2405,43.0625,41.0187,44.8141,2.5819,0.2066,0.2828,0.0501,0.531,0.2503
Well-01,2405.5,41.1875,41.8543,40.8708,2.5398,0.2376,0.2684,0.0828,0.4518,5.3789
Well-01,2406,37.4688,41.5269,40.504,2.4891,0.2591,0.2615,0.1071,0.4196,25.8761
Well-01,2406.5,32.25,40.6781,42.1808,2.4508,0.2672,0.2068,0.1348,0.3619,105.365
Well-01,2407,31.2969,37.8552,46.5993,2.431,0.2581,0.1968,0.1378,0.3162,120.4449
Well-01,2407.5,32.8438,35.1416,50.7961,2.4113,0.2491,0.213,0.1367,0.263,114.7803
Well-01,2408,35.2188,33.6935,51.9661,2.4111,0.2366,0.1965,0.1341,0.2279,101.8441
Well-01,2408.5,36.25,33.3454,47.1559,2.412,0.2238,0.1788,0.1322,0.2141,93.4085
Well-01,2409,36.8125,31.7966,40.6604,2.4429,0.2069,0.1787,0.1158,0.2666,41.7363
Well-01,2409.5,36.5312,28.7168,34.2645,2.4728,0.2258,0.2516,0.0996,0.3582,16.6611
Well-01,2410,36.9062,26.0789,29.5795,2.4429,0.2491,0.2556,0.1184,0.3651,47.773
Well-01,2410.5,38.0312,24.4297,27.3748,2.4254,0.2473,0.2523,0.1257,0.3953,68.7308
Well-01,2411,39.375,23.4975,26.9083,2.4538,0.2365,0.2638,0.1098,0.4643,30.0725
Well-01,2411.5,40.2812,22.0435,26.7715,2.494,0.2481,0.289,0.095,0.5334,12.4803
Well-01,2412,38.375,20.1008,26.1942,2.4965,0.259,0.2709,0.1032,0.4753,20.6598
Well-01,2412.5,38.375,18.3892,25.1914,2.4717,0.2527,0.2709,0.1079,0.4217,27.0791
Well-01,2413,40.8125,17.8399,23.8413,2.4676,0.249,0.2907,0.1041,0.4369,21.8364
Well-01,2413.5,48.25,17.6169,21.5921,2.4875,0.262,0.3331,0.0939,0.5166,11.6062
Well-01,2414,52.625,16.6101,19.1564,2.5142,0.2719,0.3958,0.0762,0.6604,3.242
Well-01,2414.5,52.7188,15.192,17.3182,2.5212,0.2692,0.397,0.0724,0.752,2.3669
Well-01,2415,48.9062,13.6688,16.2074,2.5131,0.2569,0.3528,0.0793,0.76,4.1495
Well-01,2415.5,48.25,12.6938,15.3489,2.5066,0.2584,0.3525,0.0823,0.7391,5.2046
Well-01,2416,50.9375,12.3767,14.6038,2.5197,0.2719,0.3566,0.0836,0.7473,5.7229
Well-01,2416.5,54.5312,12.2122,14.3908,2.5377,0.2758,0.3961,0.0719,0.8631,2.2853
Well-01,2417,54.125,12.0103,14.4699,2.5398,0.2772,0.3854,0.0761,0.8762,3.2125
Well-01,2417.5,56.4375,11.9033,14.7814,2.5354,0.2817,0.4556,0.0604,0.999,0.784
Well-01,2418,61.4688,11.9962,14.9,2.5419,0.2939,0.4664,0.0631,0.944,1.025
Well-01,2418.5,71.5,12.1784,15.4239,2.5511,0.3143,0.5017,0.0667,0.8474,1.447
Well-01,2419,79.9375,12.4905,15.9859,2.5557,0.3363,0.6509,0.0372,1,0.0119
Well-01,2419.5,87.5,12.7007,16.4694,2.5525,0.3526,0.6903,0.0385,1,0.0136
Well-01,2420,90.875,12.9996,16.7845,2.5462,0.3584,0.6983,0.0417,0.9463,0.0817
Well-01,2420.5,90.5,13.5066,17.3658,2.5535,0.3506,0.6865,0.038,0.9918,0.0129
Well-01,2421,84.125,14.6437,18.538,2.5639,0.3274,0.6381,0.033,1,0.0072
Well-01,2421.5,75.1875,15.9725,20.1204,2.564,0.3109,0.5887,0.0352,1,0.0094
Well-01,2422,67.9375,17.3445,22.5962,2.5447,0.3244,0.544,0.014,1,0.0002
Well-01,2422.5,63.0625,18.355,25.8512,2.5178,0.338,0.5758,0.0177,1,0.0006
Well-01,2423,57.5,19.7173,30.1154,2.4889,0.3304,0.5132,0.0426,0.8485,0.094
Well-01,2423.5,49.4688,21.3666,34.3764,2.4811,0.2911,0.4268,0.0533,0.6826,0.3683
Well-01,2424,45.625,23.7844,37.3875,2.4875,0.261,0.39,0.048,0.6951,0.1939
Well-01,2424.5,50.5938,26.3545,39.1971,2.5038,0.261,0.4124,0.0353,0.8273,0.0095
Well-01,2425,61.3438,28.7908,40.7654,2.5142,0.2814,0.481,0.02,1,0.0009
Well-01,2425.5,72.5625,29.9768,42.5788,2.5137,0.3269,0.6051,0.0049,1,0
Well-01,2426,87.375,31.1713,44.8778,2.5055,0.3813,0.7513,0.0001,1,0
Well-01,2426.5,89.5,33.9276,50.1508,2.4967,0.4163,0.8457,0.0001,1,0
Well-01,2427,79.1875,37.0107,60.2997,2.4922,0.4019,0.7596,0.0028,0.9898,0
Well-01,2427.5,53.9375,42.7244,73.1473,2.4891,0.3429,0.6163,0.0172,1,0.0005
Well-01,2428,32.3125,50.7851,92.9517,2.469,0.285,0.3485,0.0773,1,3.554
Well-01,2428.5,21,57.2956,118.3845,2.4265,0.2415,0.1712,0.1228,0.5692,59.6804
Well-01,2429,18.5312,62.9719,150.548,2.3822,0.2208,0.0993,0.1499,0.411,201.3612
Well-01,2429.5,17.5625,64.5811,169.0844,2.355,0.2107,0.0361,0.1725,0.3158,463.0171
Well-01,2430,17.7656,63.6819,161.3124,2.354,0.2081,0.0472,0.1691,0.296,420.1033
Well-01,2430.5,16.0781,57.4328,132.8216,2.3579,0.2089,0.0799,0.1582,0.2949,280.0476
Well-01,2431,24.5625,52.8873,108.9889,2.3697,0.2135,0.1075,0.1477,0.3388,184.2218
Well-01,2431.5,40.5625,45.8261,87.7848,2.3934,0.245,0.2054,0.125,0.5524,66.3515
Well-01,2432,63.7812,42.9258,73.4876,2.433,0.2931,0.4015,0.0782,1,3.7991
Well-01,2432.5,74.4375,40.6522,67.0879,2.4679,0.3274,0.5428,0.0396,1,0.0154
Well-01,2433,73.625,39.7056,64.4855,2.4901,0.3257,0.5687,0.0229,1,0.0016
Well-01,2433.5,66.625,38.4811,65.0164,2.485,0.3091,0.5154,0.033,1,0.0072
Well-01,2434,66.625,40.309,68.8426,2.4774,0.314,0.5194,0.037,1,0.0116
Well-01,2434.5,84.25,42.5911,76.6998,2.4611,0.3827,0.6514,0.0364,1,0.0108
Well-01,2435,98,45.6185,86.1096,2.4419,0.4656,0.9064,0.0071,1,0
Well-01,2435.5,103.75,51.773,101.9528,2.4087,0.484,0.9186,0.0242,1,0.002
Well-01,2436,84.625,60.3779,122.5174,2.3836,0.413,0.677,0.0711,1,2.1351
Well-01,2436.5,63.8438,64.0642,152.732,2.3825,0.3229,0.3952,0.1599,0.4076,298.6225
Well-01,2437,45.7812,64.9303,178.6481,2.4033,0.2579,0.2628,0.1441,0.3534,158.1593
Well-01,2437.5,36.9688,59.5353,189.3584,2.418,0.2259,0.2062,0.1341,0.325,101.8849
Well-01,2438,35.0625,53.2546,158.8781,2.4159,0.215,0.1798,0.1342,0.3071,102.7124
Well-01,2438.5,39.1875,48.9927,125.4368,2.4131,0.2057,0.1563,0.1355,0.3501,108.5469
Well-01,2439,40.4688,43.1487,95.4806,2.4198,0.1963,0.1431,0.1328,0.4977,96.0584
Well-01,2439.5,39.8125,35.8893,75.7797,2.4277,0.1899,0.1379,0.1297,0.6572,83.3881
Well-01,2440,34.5312,30.6043,64.4855,2.4259,0.1863,0.1285,0.1334,0.7432,99.0218
Well-01,2440.5,32.9375,27.1472,58.621,2.419,0.1874,0.1232,0.1373,0.7932,117.8951
Well-01,2441,33.125,25.3459,55.2378,2.4179,0.1922,0.1323,0.1386,0.8436,124.7736
Well-01,2441.5,32.8125,24.6429,54.2884,2.4161,0.1966,0.1395,0.1401,0.8723,133.1903
Well-01,2442,34.3438,24.152,55.0453,2.4053,0.2029,0.1415,0.1458,0.8454,169.672
Well-01,2442.5,32.4375,23.8534,57.3439,2.3956,0.2083,0.1429,0.1509,0.8216,209.2823
Well-01,2443,32.4688,24.9582,60.6471,2.3908,0.2068,0.1345,0.1529,0.8031,227.5847
Well-01,2443.5,28.7188,26.3143,65.967,2.3878,0.1971,0.1101,0.1535,0.7784,232.5426
Well-01,2444,24.6875,27.8038,72.4759,2.3884,0.1877,0.0907,0.1522,0.7384,220.8643
Well-01,2444.5,23.5156,26.8321,80.8214,2.4006,0.1889,0.1064,0.1459,0.6987,170.6985
Well-01,2445,23.7031,24.8664,81.4466,2.4245,0.1919,0.1087,0.1364,0.6669,113.2205
Well-01,2445.5,26.625,22.8716,71.0094,2.441,0.1905,0.1115,0.1291,0.5997,80.8157
Well-01,2446,25.625,20.5261,57.6579,2.4486,0.1875,0.1167,0.1243,0.5764,64.0894
Well-01,2446.5,25.0938,17.7942,44.6873,2.4478,0.1886,0.094,0.129,0.6282,80.4029
Well-01,2447,21.9219,15.3395,34.7546,2.4235,0.1934,0.0795,0.1428,0.7681,149.4762
Well-01,2447.5,22.0625,13.7122,28.1306,2.3965,0.1966,0.0917,0.1537,0.9485,234.5898
Well-01,2448,22.2344,12.4008,24.757,2.368,0.1989,0.0924,0.1664,1,380.6836
Well-01,2448.5,24.3594,11.3006,22.8744,2.3574,0.2042,0.0925,0.1728,1,465.7509
Well-01,2449,24.2188,10.4607,21.9829,2.3557,0.2063,0.0951,0.1738,1,477.4562
Well-01,2449.5,23.1562,10.0536,21.8763,2.3537,0.2107,0.1027,0.1753,1,493.8453
Well-01,2450,22.4531,9.8185,22.4039,2.3574,0.2176,0.1062,0.176,1,502.6149
Well-01,2450.5,21.375,9.5676,22.891,2.3465,0.2289,0.0976,0.1847,1,612.5356
Well-01,2451,19.1719,9.3581,22.7099,2.3244,0.2275,0.0684,0.1955,0.9342,773.443
Well-01,2451.5,16.3906,9.3977,22.4676,2.3019,0.2184,0.0473,0.2029,0.8956,899.7498
Well-01,2452,14.5469,9.5032,22.0135,2.291,0.2075,0.0274,0.2057,0.8937,952.4778
Well-01,2452.5,13.7969,9.4834,21.8915,2.2914,0.2052,0.0222,0.2062,0.9218,961.4991
Well-01,2453,15.125,9.5047,21.4601,2.2936,0.2066,0.022,0.2064,0.9483,966.0905
Well-01,2453.5,16.6719,9.5958,21.4165,2.2969,0.2071,0.0215,0.2058,0.9664,953.4748
Well-01,2454,20.9688,9.7785,21.4455,2.2969,0.2086,0.0362,0.2042,0.9475,924.3305
Well-01,2454.5,23.2969,9.9366,21.9523,2.3186,0.2046,0.0512,0.1924,0.9435,724.4753
Well-01,2455,22.5938,10.289,22.1525,2.3415,0.2024,0.071,0.1799,0.9984,550.3512
Well-01,2455.5,20.9688,10.7698,22.6286,2.3618,0.1966,0.0806,0.1697,1,428.5778
Well-01,2456,19.5469,11.2688,23.2277,2.3625,0.1908,0.0691,0.1689,1,417.4373
Well-01,2456.5,23.5938,11.2812,24.1328,2.3583,0.1849,0.0521,0.1705,1,441.58
Well-01,2457,25.5,11.0967,24.3373,2.3608,0.1849,0.0546,0.169,1,418.8123
Well-01,2457.5,29.0625,11.0933,23.9862,2.3665,0.1958,0.0841,0.166,0.9819,374.9165
Well-01,2458,29.4688,10.9283,23.592,2.3753,0.2084,0.1211,0.1629,0.9406,334.1949
Well-01,2458.5,33.5625,10.5304,22.7263,2.3757,0.2141,0.1341,0.1616,0.9591,318.2213
Well-01,2459,31.4844,10.2246,21.6365,2.3642,0.2062,0.1042,0.1688,0.9508,414.685
Well-01,2459.5,30.125,9.9762,20.7142,2.3657,0.2026,0.098,0.1672,1,391.2281
Well-01,2460,28.4375,9.7942,20.4991,2.3643,0.2032,0.0975,0.1686,1,413.0255
Well-01,2460.5,29.1875,9.5216,20.5658,2.3614,0.2039,0.0962,0.1705,1,440.9104
Well-01,2461,30.8594,9.3982,20.8372,2.3556,0.2064,0.0953,0.1735,1,473.4293
Well-01,2461.5,28,9.4701,21.2436,2.3587,0.2025,0.09,0.1716,1,453.4326
Well-01,2462,28.5312,9.5777,21.7707,2.3631,0.2023,0.0945,0.1693,1,422.596
Well-01,2462.5,31.9219,9.5802,22.1992,2.3645,0.2007,0.0922,0.1683,1,408.006
Well-01,2463,34.75,9.5913,22.2461,2.376,0.1957,0.0941,0.1621,1,324.4256
Well-01,2463.5,37.2812,9.6732,22.1369,2.3789,0.1947,0.095,0.1605,1,305.2596
Well-01,2464,36.5625,9.7057,21.8159,2.3802,0.1971,0.1016,0.1599,1,298.2354
Well-01,2464.5,36.0625,9.535,21.2293,2.3816,0.2009,0.1115,0.1594,1,292.4377
Well-01,2465,32.3125,9.2042,20.2624,2.3828,0.2063,0.1246,0.1591,1,289.304
Well-01,2465.5,28.4844,8.959,19.0065,2.3828,0.2103,0.1335,0.1594,1,293.3165
Well-01,2466,25.7188,8.8106,17.9992,2.3729,0.2126,0.1279,0.1647,1,357.5614
Well-01,2466.5,25.8125,8.6503,17.0933,2.3563,0.2122,0.1089,0.1734,1,472.832
